id,target
1232,0.3339827185810158
1237,0.18755220983844498
1241,0.22919078329771347
1243,0.18493453077012614
1244,0.20606669154096655
1249,0.20606669154096655
1252,0.20606669154096655
1253,0.20606669154096655
1254,0.20606669154096655
1259,0.20606669154096655
1263,0.25317855698933744
1264,0.2905299086841067
1267,0.20606669154096655
1272,0.20606669154096655
1276,0.20606669154096655
1278,0.34766877648442057
1284,0.17304540095251095
1287,0.3339827185810158
1288,0.20606669154096655
1289,0.29092278022775403
1290,0.4056725028430396
1296,0.20606669154096655
1297,0.7902243520925492
1298,0.18218940530454125
1302,0.20606669154096655
1305,0.21850554530624844
1307,0.20606669154096655
1315,0.20606669154096655
1319,0.15622035116874253
1321,0.20606669154096655
1324,0.7973079650856197
1328,0.2825855516417229
1337,0.20606669154096655
1340,0.18468049490286648
1343,0.2535158193995754
1346,0.38739477507896697
1348,0.29092278022775403
1353,0.2514732512741448
1354,0.13266500599853542
1356,0.494962985150031
1368,0.22457417007216907
1374,0.18218940530454125
1375,0.15156563141215942
1378,0.20626297043257338
1383,0.20616117836001083
1384,0.12110877166800334
1385,0.12110877166800334
1389,0.16727481729638335
1393,0.15828189199539552
1395,0.16502648687738822
1396,0.11049760653520665
1401,0.20616117836001083
1402,0.15828189199539552
1409,0.15828189199539552
1411,0.13706530896496777
1420,0.15828189199539552
1421,0.16502648687738822
1425,0.6730103530491075
1431,0.16502648687738822
1432,0.16502648687738822
1433,0.6506408775460738
1441,0.16502648687738822
1445,0.20616117836001083
1450,0.12043900623919958
1455,0.15316364605384608
1456,0.2129114860359038
1460,0.14262744581199094
1464,0.15775397146597425
1466,0.27116520470430266
1480,0.20616117836001083
1487,0.16502648687738822
1499,0.1634724026401538
1504,0.16502648687738822
1505,0.17502874133320673
1510,0.16502648687738822
1519,0.2069370160351946
1523,0.15061877702076884
1524,0.23586022221501246
1525,0.37164476837125876
1526,0.7143959096479787
1535,0.9201013733403004
1537,0.6517986550454185
1547,0.7090625623575918
1549,0.6517986550454185
1556,0.9654643449872685
1559,0.568743677630626
1561,0.6240054159721417
1562,0.6517986550454185
1572,0.7255741807521272
1573,0.6517986550454185
1575,0.9201013733403004
1576,0.6708924875211504
1577,0.802108633681042
1585,0.9604720238595466
1588,0.5801647480541621
1591,0.6517986550454185
1599,0.6829319657855346
1601,0.5696094858472436
1604,0.9421938821477841
1617,0.8459609927091145
1628,0.5760734432994825
1643,0.8886225562395819
1644,0.848816127037237
1652,0.9548769701387605
1654,0.9095290579310124
1657,0.965838190559254
1670,0.9548769701387605
1673,0.8644452451566391
1675,0.9236312332836975
1684,0.619596194211434
1694,0.8312771565936288
1710,0.5968244298671295
1719,0.5690914468638474
1721,0.4081854125875231
1723,0.68776188975131
1737,0.5587723671595644
1740,0.3631796963187241
1745,0.3025591847014431
1750,0.3993458680788458
1753,0.4451540753655202
1754,0.6469308030944674
1755,0.420908745265411
1766,0.43602466509616267
1768,0.6884908998172058
1769,0.4831681461670942
1771,0.8562346383915578
1772,0.8682744256917954
1779,0.8469130914255697
1786,0.9519919078754873
1787,0.8759240685277028
1798,0.9271258866096884
1802,0.9827096057842587
1811,0.7569435291536768
1818,0.9320080808036423
1826,0.8636215463137394
1847,0.20617809540318
1848,0.14017404985741239
1856,0.17873377119887388
1863,0.3372039034564767
1864,0.22555975374118103
1866,0.4192860480938116
1870,0.9675003898351716
1873,0.20617809540318
1881,0.22045412606979342
1885,0.34302333646404676
1888,0.44549961328987936
1889,0.7826179844661985
1892,0.17873377119887388
1911,0.6866189301556265
1929,0.5683084828137012
1937,0.5683084828137012
1938,0.2952477096074085
1939,0.4717661959968372
1940,0.6022638055611005
1941,0.4081854125875231
1952,0.9652840950324453
1955,0.38890426853509685
1959,0.779798022678109
1961,0.5756189622464292
1962,0.3993458680788458
1965,0.7705314490098205
1968,0.4081854125875231
1985,0.8705839470590452
1991,0.576212045520239
1994,0.6724315297650673
1996,0.8983833546373137
2007,0.7588388429775877
2016,0.41327883951220057
2019,0.8102118178216093
2027,0.20606669154096655
2028,0.1708690025838246
2034,0.1561752584330414
2051,0.45508130265353536
2068,0.33012588156107286
2070,0.24584646011379452
2074,0.27903610996748385
2077,0.6715148558181402
2081,0.611382639043295
2082,0.6214081379918691
2084,0.2057131408249383
2086,0.24210479914501987
2096,0.563814823561255
2098,0.20606669154096655
2102,0.3580379375953503
2112,0.41327883951220057
2116,0.3580379375953503
2123,0.1899461395552079
2126,0.14374114396460724
2128,0.3580379375953503
2136,0.20606669154096655
2138,0.3339827185810158
2141,0.2186615522788629
2148,0.2324887333914557
2149,0.3339827185810158
2150,0.29947829653300906
2154,0.20606669154096655
2161,0.25412009174357925
2169,0.9356745940935602
2171,0.9356745940935602
2172,0.5550777366560694
2173,0.44862337868050617
2179,0.9356745940935602
2181,0.23377094401514983
2186,0.29582962114293354
2190,0.9356745940935602
2204,0.6390478740378835
2209,0.31278097383946063
2211,0.4133500056408031
2213,0.5826139443219097
2215,0.7719101001870537
2219,0.5758931866116122
2221,0.2948256908042668
2225,0.9559087989014112
2236,0.2948256908042668
2237,0.2948256908042668
2239,0.3010497114457081
2244,0.24584646011379452
2250,0.9034369147292923
2256,0.14556193532277542
2263,0.20606669154096655
2271,0.3339827185810158
2275,0.3339827185810158
2280,0.3712418838635055
2281,0.20606669154096655
2292,0.7254662737254628
2296,0.3339827185810158
2301,0.3958747717227183
2307,0.3748166028179123
2308,0.26210956500570615
2311,0.9751668234782913
2312,0.3396920463132727
2315,0.4734007338883683
2321,0.5785914132193124
2324,0.472074828482169
2330,0.5785914132193124
2334,0.5785914132193124
2336,0.3910728450724209
2337,0.5785914132193124
2340,0.34110213327392147
2349,0.6349836817998933
2350,0.5785914132193124
2356,0.39097423908355383
2362,0.4322128833944914
2366,0.5342061554297669
2372,0.4593186043472727
2376,0.40633831823055144
2386,0.35455068212303276
2389,0.38886327703859447
2395,0.6491228530588256
2396,0.40633831823055144
2397,0.42084157385512994
2399,0.40633831823055144
2409,0.3000057398643212
2413,0.20529417087915286
2420,0.18465481980413453
2421,0.12867748076011565
2437,0.3000057398643212
2440,0.6176908283502557
2470,0.9196627592363775
2476,0.9178339944048842
2480,0.957581647935136
2483,0.7847693151953495
2486,0.20614334372680784
2489,0.37296665305631704
2493,0.8725572442872067
2497,0.957581647935136
2498,0.8129030892254835
2506,0.3339827185810158
2507,0.7613830831547671
2513,0.3339827185810158
2514,0.3339827185810158
2516,0.5401934804324976
2517,0.6427338941709878
2519,0.20606669154096655
2535,0.4010903415649486
2539,0.46702504807069434
2541,0.9271757043160552
2542,0.20606669154096655
2543,0.3339827185810158
2548,0.3339827185810158
2555,0.3580379375953503
2560,0.3516067904188058
2564,0.588141128147571
2569,0.3339827185810158
2571,0.45637033077600925
2576,0.6715148558181402
2585,0.5698167764972788
2590,0.6715148558181402
2594,0.2796076909812538
2603,0.4797620214323198
2611,0.34923076607553355
2612,0.6612822727816081
2619,0.40179317179455637
2622,0.4797620214323198
2624,0.624386812517243
2641,0.34005666404539076
2642,0.4797620214323198
2643,0.7350866892717939
2647,0.6811547987860587
2649,0.5965267626961851
2655,0.28082265503441317
2658,0.2039950776206456
2663,0.20606669154096655
2664,0.20606669154096655
2667,0.20606669154096655
2675,0.23375413615999044
2679,0.23854739579346934
2684,0.3339827185810158
2689,0.3580379375953503
2691,0.17790910364758145
2692,0.3339827185810158
2702,0.20606669154096655
2703,0.20606669154096655
2707,0.20606669154096655
2709,0.3339827185810158
2714,0.20606669154096655
2726,0.4010903415649486
2727,0.1865477861243616
2739,0.6517986550454185
2741,0.3339827185810158
2755,0.9047578181864243
2760,0.6631899760990018
2765,0.1911364613436726
2767,0.1899461395552079
2768,0.20606669154096655
2777,0.1891311408832738
2783,0.4899001255505306
2784,0.2542339944880293
2786,0.5131162961340567
2797,0.544085551038021
2811,0.16293584291339774
2819,0.44862337868050617
2830,0.3339827185810158
2833,0.3339827185810158
2836,0.3580379375953503
2841,0.3580379375953503
2844,0.3339827185810158
2851,0.20606669154096655
2860,0.6957937804928899
2870,0.11840218369247239
2879,0.20606669154096655
2880,0.1269073980536295
2884,0.20626503022856654
2885,0.253331461736452
2887,0.20606669154096655
2889,0.42161053776695245
2890,0.494962985150031
2908,0.3339827185810158
2917,0.21445393565757093
2927,0.20606669154096655
2931,0.3470511254087813
2936,0.27700790538302955
2939,0.17120214640879097
2941,0.20015531538790393
2943,0.9670246328201387
2947,0.4010903415649486
2952,0.19169998574933553
2953,0.3339827185810158
2973,0.7398665522280505
2974,0.43243533238285675
2975,0.22505533955666338
2976,0.3344397893046674
2988,0.3344397893046674
2990,0.3681423027625326
2991,0.47618262157778696
2995,0.3344397893046674
3012,0.2546070870582035
3014,0.512615258987421
3023,0.32062474467987045
3026,0.33201432882767873
3037,0.5151329392091577
3038,0.778656693065361
3042,0.5890121951738374
3048,0.43892885941789556
3049,0.33201432882767873
3054,0.5262662019681705
3056,0.3093757171560189
3062,0.4332492545678404
3068,0.5151329392091577
3070,0.5151329392091577
3075,0.5
3079,0.5151329392091577
3089,0.27675954533672414
3090,0.8401976586768142
3091,0.33201432882767873
3099,0.48498055958150726
3101,0.5178354624148452
3109,0.8354571605139085
3111,0.8354571605139085
3116,0.2867658345089391
3119,0.9356343172278946
3120,0.9084630806073638
3123,0.185383547484256
3134,0.8354571605139085
3137,0.8354571605139085
3138,0.9257650487998502
3141,0.20606669154096655
3144,0.9256436336357085
3152,0.8354571605139085
3167,0.22950216299506487
3176,0.3339827185810158
3177,0.275367910470222
3179,0.20606669154096655
3180,0.20606669154096655
3181,0.17825924342936456
3183,0.1827044413080735
3186,0.17120214640879097
3191,0.44862337868050617
3193,0.27721289695086176
3218,0.1478624224193691
3235,0.17120214640879097
3240,0.1478624224193691
3243,0.1478624224193691
3244,0.1478624224193691
3252,0.17116417290583247
3275,0.20606669154096655
3276,0.20606669154096655
3281,0.37965165672223555
3282,0.7789213912952311
3286,0.3155661135868458
3288,0.563814823561255
3296,0.37049819522823013
3297,0.2814600842116581
3300,0.194671894547134
3301,0.20606669154096655
3302,0.19105349635426003
3311,0.15140522406947718
3317,0.19479270193704376
3319,0.20606669154096655
3338,0.18218940530454125
3345,0.5417012748368077
3346,0.1770222342929915
3351,0.7607454578475656
3359,0.6705604646610476
3361,0.3339827185810158
3364,0.3339827185810158
3367,0.4108482573000099
3376,0.29496185861952207
3377,0.17120214640879097
3391,0.563814823561255
3396,0.3339827185810158
3405,0.319307757966937
3411,0.5341179444897204
3414,0.7391141344843604
3418,0.4781793520092031
3421,0.7391141344843604
3436,0.9549387315783425
3440,0.5177941211311984
3446,0.9477609697367826
3448,0.5504513870396421
3452,0.7042772818046356
3460,0.49199712138349766
3464,0.48362245883287464
3468,0.4567702106048397
3481,0.4931478689648676
3483,0.20606669154096655
3484,0.5900083864707586
3486,0.9347672886956971
3504,0.5177941211311984
3512,0.9382043267308281
3514,0.8233774116133525
3519,0.9171162999864276
3525,0.38140296955276104
3528,0.7819687804305231
3529,0.9730419591881537
3534,0.9730419591881537
3535,0.9742722818418483
3536,0.9730419591881537
3540,0.6561195265769216
3548,0.6561195265769216
3555,0.17873377119887388
3560,0.41748386546235733
3565,0.20606669154096655
3566,0.22076107214651708
3568,0.20606669154096655
3572,0.7426977151637889
3578,0.20606669154096655
3587,0.2254922499053838
3589,0.18423429032734212
3592,0.19234118262578256
3594,0.20606669154096655
3597,0.15435878229420633
3598,0.3339827185810158
3603,0.3339827185810158
3619,0.2532284670502514
3621,0.1662604790352029
3628,0.20606669154096655
3634,0.3339827185810158
3636,0.6725555696019707
3638,0.3580379375953503
3640,0.13986112825614905
3645,0.3339827185810158
3646,0.19126981228565504
3653,0.2098772657774482
3656,0.30287032036399875
3659,0.3516151452517267
3662,0.25680395773743253
3669,0.34671274946753955
3670,0.20603755016229597
3675,0.35986366157050004
3676,0.3992812261553812
3679,0.18359595677928833
3681,0.17253160886679259
3686,0.20603755016229597
3690,0.18074728720462394
3692,0.21059282103501503
3700,0.3619457500510022
3705,0.7811789242465156
3710,0.20603755016229597
3723,0.20603755016229597
3726,0.21011519583536045
3735,0.8578833669356096
3739,0.17415786582417106
3742,0.20603755016229597
3747,0.20603755016229597
3752,0.3339827185810158
3756,0.28190057175188943
3758,0.2513349493973073
3761,0.23799044218879106
3764,0.23377094401514983
3770,0.8727355863613551
3778,0.3339827185810158
3785,0.20606669154096655
3793,0.20606669154096655
3807,0.16634502986816116
3810,0.25841089125179045
3812,0.5869599253102757
3814,0.20628621992582083
3821,0.25841089125179045
3827,0.25841089125179045
3833,0.25841089125179045
3835,0.1636211482542795
3838,0.7223508651258765
3841,0.20628621992582083
3845,0.18331287409152847
3853,0.27227747601455493
3858,0.8045186951718338
3860,0.27227747601455493
3861,0.27227747601455493
3869,0.19203437354236652
3870,0.27227747601455493
3875,0.27227747601455493
3876,0.19697345246765213
3893,0.8339777562763615
3896,0.27227747601455493
3901,0.6800023203730008
3905,0.9147577834469549
3907,0.8203730056820266
3911,0.6800023203730008
3916,0.9480199106783421
3932,0.3317308859147866
3937,0.8203730056820266
3940,0.3317308859147866
3950,0.49042654085911014
3955,0.9356343179457082
3958,0.8883381950332447
3970,0.32138622521981924
3975,0.3317308859147866
3989,0.6581761596328611
3992,0.9356343179457082
3993,0.4688453674105571
3997,0.4745897998566009
4010,0.7267722130402176
4012,0.7388318662783915
4014,0.7273960392722485
4018,0.3937880151461469
4030,0.3859695463584248
4032,0.5387903730120092
4033,0.5
4034,0.6701246325846456
4041,0.47851358263014027
4043,0.9780098352228203
4044,0.9846551366678092
4045,0.4385460475964289
4047,0.5941915677158651
4050,0.7633417987707851
4054,0.3580379375953503
4055,0.2054542748615603
4058,0.3339827185810158
4064,0.9840662492155576
4068,0.3928430940898268
4076,0.3928430940898268
4079,0.8662199850467235
4081,0.261415929722013
4083,0.3580379375953503
4101,0.4010903415649486
4104,0.6463378982949332
4112,0.1310705234456369
4113,0.7738308358354729
4121,0.3439821916343803
4127,0.20606669154096655
4129,0.4247931781030173
4132,0.4424982973469519
4138,0.9670246328201387
4139,0.3339827185810158
4141,0.18252453616822403
4143,0.8932361565737927
4146,0.331485618067342
4152,0.37402187693208905
4157,0.40308184554558785
4159,0.2557115932263732
4167,0.2091297647156499
4172,0.17091609688558126
4184,0.656438430493095
4200,0.20496432620669172
4201,0.38702371361613563
4203,0.20496432620669172
4206,0.29200961061900516
4214,0.19737295379546727
4221,0.18576993037203324
4224,0.20496432620669172
4225,0.3213898318479483
4227,0.20963969027753046
4230,0.20496432620669172
4233,0.6116382379171522
4237,0.206691612226073
4248,0.16970434853560518
4250,0.22547417271612988
4255,0.6796422877404007
4261,0.22547417271612988
4262,0.3339827185810158
4266,0.6267275545063145
4273,0.20496432620669172
4281,0.22547417271612988
4292,0.5
4293,0.47750436479640757
4300,0.7658049138074251
4301,0.8287849468774142
4304,0.8809566063692061
4312,0.6950296735333511
4318,0.7217669534235145
4324,0.4052199907710043
4325,0.5353407199856385
4328,0.7017761850296371
4330,0.6826541334543823
4332,0.63765826832815
4336,0.2565526253048805
4337,0.5353407199856385
4342,0.6520358909676873
4343,0.8809566063692061
4351,0.3316524925243492
4352,0.20623287229936643
4353,0.3339827185810158
4356,0.3339827185810158
4359,0.3339827185810158
4361,0.232595021079611
4366,0.229805146243042
4375,0.20606669154096655
4382,0.20606669154096655
4392,0.762464093222081
4396,0.3898742407058553
4397,0.36030906363223236
4398,0.15615048277783172
4401,0.20606669154096655
4405,0.12599963772604406
4406,0.1689919734034552
4411,0.20606669154096655
4426,0.1719825433543836
4430,0.13986112825614905
4445,0.41709972765495623
4450,0.18218940530454125
4452,0.25317855698933744
4463,0.3339827185810158
4464,0.3339827185810158
4465,0.21197217293360046
4471,0.10399703718817517
4476,0.5301467677722924
4479,0.18688589281896048
4487,0.5151329392091577
4489,0.20606669154096655
4491,0.17304540095251095
4507,0.6043259390343368
4511,0.3635823310888588
4514,0.3070458165367993
4516,0.20604738556593152
4520,0.22669656581913145
4522,0.5669553073878018
4523,0.19148799844875694
4525,0.17200706659437962
4527,0.2948256908042668
4533,0.20769975869210816
4537,0.2948256908042668
4539,0.83850316331133
4544,0.1640529925834628
4549,0.22403145185812767
4556,0.5567993568617273
4562,0.6538604252914884
4565,0.18440337238223437
4568,0.635369711886075
4573,0.24584646011379452
4575,0.34969960054591553
4585,0.2226565304116107
4588,0.772462473264751
4597,0.2957202125744661
4599,0.21211678601956913
4601,0.20301380714652548
4604,0.1829793857139025
4609,0.1836682831213359
4616,0.2948256908042668
4619,0.17126521221444216
4628,0.290919996737432
4631,0.17126521221444216
4639,0.20604738556593152
4641,0.20604738556593152
4642,0.20604738556593152
4650,0.6601390484165917
4655,0.6601390484165917
4657,0.6302530852418283
4661,0.5874581396593617
4671,0.6601390484165917
4677,0.20606669154096655
4680,0.24146987171880224
4684,0.41622159427425326
4687,0.15574690701386074
4695,0.24146987171880224
4703,0.3339827185810158
4712,0.8710619227064238
4715,0.9607570308948572
4717,0.9351376362935568
4719,0.5248381906276106
4722,0.5218059987749337
4725,0.6063892290004693
4738,0.5788564213494182
4742,0.8165516582015686
4752,0.5275574398774275
4754,0.5423427934121279
4755,0.9571715198106702
4765,0.9593706804349944
4769,0.9577340614858414
4770,0.5788564213494182
4774,0.9714938111899196
4775,0.9426737147530797
4777,0.9884200909624931
4779,0.9771145802001806
4782,0.7840944450058726
4785,0.552952941670354
4786,0.9241040384794814
4787,0.9583226396287885
4789,0.3346925906909826
4790,0.9583226396287885
4797,0.8562346383915578
4799,0.8854937252821168
4800,0.8199502157534526
4802,0.8732802261406066
4803,0.5788564213494182
4807,0.9884200909624931
4812,0.7298876185447404
4813,0.958250104671386
4814,0.7890076256243836
4821,0.7298876185447404
4823,0.8595580240746309
4829,0.8854937252821168
4833,0.7298876185447404
4835,0.7047801626799337
4840,0.926106611608257
4850,0.7169223281553962
4856,0.47060435017479063
4877,0.33310982784774607
4878,0.18371250098022293
4889,0.23966740747402518
4891,0.4322797789965864
4894,0.16413285447677406
4897,0.4082808302023795
4901,0.22693653921268914
4908,0.2784634017843341
4909,0.18670074585327864
4910,0.1600240383213028
4913,0.7054663819966769
4915,0.18670074585327864
4919,0.21679281649520146
4929,0.18176160424025825
4931,0.1754698192280512
4938,0.18670074585327864
4944,0.1906990221634749
4952,0.1754698192280512
4953,0.16313630940466284
4954,0.18670074585327864
4958,0.43971247513711637
4962,0.3372039034564767
4966,0.606713351252401
4969,0.3070286862119507
4974,0.24702999346418558
4978,0.7886574344279167
4981,0.24584646011379452
4990,0.20606669154096655
4995,0.7019312962802973
4997,0.5366132424562575
5005,0.20606669154096655
5010,0.20606669154096655
5019,0.5498330546139101
5028,0.7328006619173688
5038,0.6352202869229783
5040,0.9869888499330498
5046,0.7631897284193712
5049,0.6352202869229783
5050,0.3958747717227183
5056,0.7317177526636566
5078,0.5550933888076915
5080,0.261415929722013
5083,0.31110942141255155
5088,0.3580379375953503
5096,0.3580379375953503
5098,0.346548231461428
5101,0.3339827185810158
5105,0.5323321786805176
5113,0.7892006991102193
5116,0.2680274361195671
5119,0.8931712981644526
5126,0.3339827185810158
5130,0.7892006991102193
5135,0.7965404398885982
5138,0.6735120734141247
5140,0.7892006991102193
5141,0.24860985804845584
5145,0.7892006991102193
5146,0.2677422230110367
5148,0.5151329392091577
5152,0.8069960810200049
5153,0.7892006991102193
5155,0.6424041450113851
5160,0.8931712981644526
5164,0.472794266044855
5168,0.4325627929187306
5170,0.20945728201306202
5175,0.3339827185810158
5176,0.4880442489283201
5179,0.3339827185810158
5181,0.9692001767836718
5185,0.34153746103876886
5187,0.48710352491051245
5190,0.4813957717132777
5192,0.2680274361195671
5195,0.6442730673927902
5196,0.6425877065551423
5198,0.4438605559729058
5206,0.381196582081456
5209,0.36717678371729795
5220,0.2680274361195671
5222,0.4369654900656958
5223,0.22981572111639095
5224,0.2680274361195671
5228,0.9412602231348115
5231,0.3559687896054087
5232,0.13535915254675857
5235,0.20606669154096655
5236,0.2680274361195671
5242,0.2680274361195671
5244,0.19385967779139626
5245,0.2680274361195671
5252,0.557318101913681
5254,0.5266881497590468
5257,0.6007392634686821
5266,0.2878363414180763
5267,0.268523282395422
5270,0.18842200992739616
5271,0.22886664122407818
5278,0.25529498760497854
5280,0.26091663265097603
5286,0.22886664122407818
5300,0.2185181431428794
5309,0.22886664122407818
5313,0.8300655961505601
5321,0.8300655961505601
5322,0.8562346383915578
5331,0.8016028427012678
5335,0.5729352475528068
5345,0.652247532213983
5352,0.865123412772918
5353,0.8562346383915578
5354,0.7588388429775877
5355,0.7588388429775877
5359,0.6934555719552533
5367,0.8562346383915578
5371,0.8707855717405456
5375,0.7911234143695551
5377,0.9666917420960764
5379,0.7588388429775877
5380,0.5626735979108901
5382,0.692326339562413
5384,0.5053997029409129
5387,0.692326339562413
5403,0.7943709992444005
5410,0.8300655961505601
5411,0.23997897171664093
5412,0.40913098576040974
5418,0.3113878755485206
5420,0.5915034495403041
5439,0.3086426087881819
5442,0.3523236076410777
5443,0.584400023299515
5449,0.27453461318334405
5455,0.26916923084929634
5467,0.3339827185810158
5469,0.8562346383915578
5473,0.21845257294559053
5481,0.14434562366494752
5484,0.9782326473097985
5485,0.3504095059408449
5492,0.20606669154096655
5494,0.9782326473097985
5496,0.14140658127655242
5497,0.20606669154096655
5498,0.13910264886616472
5502,0.20606669154096655
5515,0.6456955873175332
5517,0.13605373994606684
5519,0.20606669154096655
5522,0.8162981429011237
5532,0.20606669154096655
5538,0.6880828559025657
5539,0.20606669154096655
5544,0.16530433621594556
5547,0.16897534435207134
5553,0.20606669154096655
5557,0.14434562366494752
5560,0.14434562366494752
5567,0.7465260349606344
5575,0.5
5576,0.47599882875040095
5577,0.3690227860661898
5580,0.49398741396033097
5581,0.5939989134162078
5584,0.7465260349606344
